Client ID,Name,Age,Sex,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Investment Advisor,Fee Structure,Loyalty Classification,Banking Relationship,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting
PKR96807,Robert Parker,35,Male,28369,10/14/2009,Frank Brown,American,Senior Cost Accountant,Kevin Kim,Low,Silver,Private Bank,"161,205.73","29,036.00",2,"4,269.23","780,104.62","278,287.04","172,459.58","269,977.63","31,515.76","676,672.95",1,2
PKR34442,Diana Ross,41,Male,35908,12/22/2007,Joshua Little,Asian,Staff Accountant II,Eric Shaw,Mid,Jade,Retail,"51,237.92","15,311.94",1,"2,470.24","464,882.52","265,391.68","118,350.34","165,798.07","28,183.65","530,779.27",1,1
PKR57917,Jane Hicks,58,Female,36341,4/15/1993,Frank Brown,Australian,Safety Technician III,Victor Gutierrez,Mid,Gold,Retail,"266,528.75","24,360.19",3,"7,274.74","1,237,588.24",0.00,0.00,0.00,"70,622.80","430,784.69",1,4
PKR57474,Kathryn Daniels,58,Female,17398,7/2/1993,Bruce Butler,Asian,Marketing Manager,Eugene Cunningham,High,Jade,Institutional,"294,510.42","50,943.20",2,386.52,"227,473.12","572,521.48","435,438.87","330,127.18","41,136.99","288,926.03",2,3
PKR62022,Ruth Weaver,73,Female,16020,9/8/1999,Douglas Tucker,American,Administrative Officer,Daniel Carroll,High,Platinum,Retail,"42,998.48","9,205.20",1,755.89,"194,924.86","981,961.69","453,847.84","341,623.65","42,706.72","107,099.05",1,1
PKR98847,Jacqueline Boyd,23,Male,7743,10/13/2006,George Lewis,Australian,Data Coordiator,Joe Carroll,Mid,Jade,Commercial,"58,825.36","33,834.06",3,"5,528.43","351,066.78","684,283.25","542,262.20","128,077.17","55,100.62","823,596.50",0,2
PKR93864,Lawrence Medina,47,Male,23729,3/3/2016,Shawn Long,African,Biostatistician IV,Victor Rogers,High,Jade,Retail,"151,760.17","54,693.79",1,"2,938.66","304,776.80","489,210.03","495,563.40","167,729.15","23,124.79","340,573.58",3,3
PKR71100,Mildred Young,24,Male,10434,6/8/2010,Anthony Berry,European,Sales Representative,Fred Bryant,High,Jade,Retail,"142,413.00","21,747.00",1,800.73,"571,830.65","183,586.56","130,287.23","165,820.12","18,910.31","86,948.80",1,2
PKR28425,Gregory West,45,Female,8674,8/19/1999,Roy Rice,European,Cost Accountant,Victor Gutierrez,Low,Silver,Private Bank,"185,141.25","37,344.75",2,"7,615.31","890,869.69","470,005.08","94,001.02","177,661.92","50,530.31","1,908,982.50",1,3
PKR24753,Ralph Chapman,37,Male,38601,3/14/1998,Douglas Tucker,European,Recruiter,Juan Ramirez,High,Gold,Retail,"140,464.07","19,960.60",1,"1,579.63","384,162.75","268,653.24","236,089.21","102,576.69","22,157.12","721,889.86",0,1
PKR75584,Patrick Thomas,27,Male,2279,12/29/1992,Chris Armstrong,American,Help Desk Technician,Kevin Kim,Low,Gold,Retail,"167,973.75","3,960.75",2,216.75,"487,484.01","322,763.99","128,156.29","360,356.50","43,862.04","572,829.45",0,3
PKR82408,Henry Chapman,35,Male,2372,11/24/2014,Raymond Alexander,European,Research Assistant I,Nicholas Morrison,High,Gold,Retail,"148,323.72","30,757.47",1,"1,375.81","17,385.35","65,615.31","68,138.98","63,848.75","6,409.94","367,943.19",3,1
PKR59517,Mark Henry,38,Female,723,12/14/1996,Douglas Tucker,European,Web Designer III,Sean Vasquez,Mid,Jade,Institutional,"56,445.00","38,555.00",1,836.97,"521,608.95","163,906.23","168,657.14","61,999.31","19,965.15","735,328.51",1,2
PKR20659,Kathleen Lee,67,Female,39594,4/6/2008,Victor Ramos,European,Nurse Practicioner,Juan Ramirez,Mid,Silver,Retail,"205,039.92","13,897.96",1,51.76,"325,697.12","256,902.30","243,200.84","56,621.27","36,539.56","963,984.36",3,2
PKR17087,Steven Jacobs,69,Female,35352,3/13/2018,Paul Larson,American,Account Coordinator,Joe Carroll,High,Silver,Private Bank,"90,748.37","51,605.88",2,"5,863.85","956,318.83","1,324,552.52","496,707.19","411,757.53","32,807.22","758,524.67",2,3
PKR54827,Russell Gibson,21,Female,22684,8/10/1998,Benjamin Kim,Asian,Statistician II,Eric Shaw,High,Jade,Retail,"439,739.98","19,769.88",2,"10,072.42","1,639,317.95","291,883.22","138,764.15","86,416.57","105,831.10","2,184,161.22",2,5
PKR73702,Joe Anderson,45,Male,25734,5/16/2011,Jonathan Hawkins,European,Systems Administrator IV,Juan Ramirez,High,Silver,Retail,"183,800.06","16,059.80",1,"7,693.45","897,683.93","997,276.08","609,023.56","156,823.57","15,991.30","1,702,092.75",0,2
PKR30737,Johnny Spencer,36,Female,21155,3/16/1993,Mark Montgomery,Asian,Geologist IV,Ryan Taylor,Low,Jade,Private Bank,"330,725.40","32,644.92",2,"1,609.84","198,857.89","1,374,639.73","911,889.72","291,940.81","19,618.26","1,464,692.96",1,3
PKR25733,Brian Lawrence,77,Female,18467,12/15/2012,Samuel Fowler,Asian,Accountant III,Peter Castillo,Low,Jade,Commercial,"140,928.74","23,891.34",1,"4,521.99","818,215.70","73,199.45","53,622.85","19,210.60","38,498.69","1,156,314.01",1,2
PKR21564,Joe Wells,62,Male,40569,5/28/2008,Stephen Payne,Asian,Software Test Engineer III,Fred Bryant,Mid,Jade,Institutional,"155,712.08","27,671.77",1,"3,621.60","938,493.75","557,439.61","127,657.93","169,785.04","55,223.94","849,689.45",3,2
PKR42415,William Rose,84,Female,37863,7/27/2006,Adam Hernandez,American,Marketing Manager,Eric Shaw,Low,Gold,Commercial,"111,451.97","27,992.25",1,"3,143.09","1,151,039.76","1,146,054.37","358,141.99","268,606.49","37,472.45","1,427,909.18",1,1
PKR14959,Anne Weaver,63,Female,15105,5/5/1995,George Lewis,Asian,Statistician III,Nicholas Morrison,High,Silver,Private Bank,"38,204.32","31,586.80",1,"1,636.20","186,596.29","168,330.37","138,330.90","14,733.07","31,159.71","180,635.27",0,1
PKR74028,Kathryn Brooks,59,Female,43193,7/15/1995,Paul Larson,European,Developer I,Nicholas Ward,Low,Silver,Private Bank,"124,157.09","19,103.04",1,"1,497.96","149,171.00","283,228.40","251,315.34","152,025.84","3,922.81","95,380.72",2,2
PKR70570,Douglas Vasquez,71,Male,877,7/21/2018,Jerry Green,African,Analog Circuit Design manager,Victor Rogers,High,Silver,Retail,"69,702.80","14,574.56",1,381.89,"182,134.76","686,320.34","393,624.90","111,022.41","26,204.59","885,319.28",2,1
PKR35225,Bonnie Romero,64,Male,20953,12/19/1999,Bruce Porter,Australian,Human Resources Assistant I,Peter Castillo,High,Jade,Institutional,"68,808.96","19,788.60",1,436.80,"633,474.24","289,579.71","318,537.68","65,651.86","17,851.26","644,133.00",3,2
PKR76179,Joe Phillips,48,Female,7564,2/13/2005,Roger Alexander,European,Biostatistician I,Eugene Cunningham,Low,Gold,Retail,"198,144.54","21,909.76",1,680.93,"661,792.34","334,496.43","264,601.66","246,379.09","12,214.80","619,387.45",2,2
PKR55647,Sarah Nichols,69,Male,34610,2/12/2003,Bruce Porter,European,Accounting Assistant I,Ryan Taylor,Mid,Jade,Retail,"365,061.54","66,156.81",2,"7,934.19","1,427,743.07","1,030,675.81","675,569.02","165,774.24","10,951.62","1,021,801.33",2,3
PKR89010,Kathleen Reed,35,Male,969,3/17/2001,Jonathan Hawkins,Australian,Database Administrator III,Lawrence Sanchez,Low,Gold,Retail,"292,505.42","30,841.17",3,"4,211.93","1,226,789.57","300,043.59","128,018.60","315,565.84","46,355.21","1,636,680.63",2,4
PKR24422,Eugene Rodriguez,79,Female,21746,4/22/2015,Keith Griffin,European,Accountant III,Eugene Cunningham,Low,Jade,Retail,"190,359.19","43,977.92",1,"2,400.71","419,167.41","1,641,146.99","554,753.91","360,590.04","9,895.47","326,361.21",0,2
PKR84352,Willie Hanson,25,Female,12820,1/8/1994,Ernest Rivera,European,Software Test Engineer IV,Carl Anderson,Mid,Jade,Retail,"87,282.00","14,192.40",1,"1,574.98","54,129.56","37,028.98","16,336.31","22,362.60","25,871.08","277,114.82",1,1
PKR38237,Philip Martin,19,Female,6783,2/26/1993,Jonathan Hawkins,American,Recruiting Manager,Steve Sanchez,Mid,Gold,Institutional,"218,710.79","31,230.16",3,435.52,"82,605.22","169,348.07","116,600.31","115,934.02","20,304.61","113,440.55",2,2
PKR54321,Benjamin Duncan,75,Female,1365,9/20/2003,Joe Price,American,Accountant I,Carl Anderson,Low,Jade,Commercial,"72,773.48","15,015.84",1,"2,434.49","668,113.81","570,888.34","141,615.71","258,802.72","11,239.10","459,593.77",3,1
PKR61299,Gerald Owens,28,Male,20443,10/3/2014,Raymond Alexander,American,Accountant III,Kevin Kim,Mid,Gold,Retail,"386,244.55","8,012.94",1,"3,159.73","373,659.25","1,962,821.31","1,169,340.35","204,912.98","82,324.43","2,425,811.26",0,3
PKR22254,Scott Ross,60,Female,27920,12/2/2008,Dennis Ruiz,African,Web Designer IV,Carl Anderson,High,Jade,Retail,"96,691.35","33,530.28",1,"1,738.54","210,320.07","117,721.19","42,326.72","52,167.68","29,458.06","955,110.96",1,1
PKR13347,Jean Reed,78,Male,25488,7/19/1997,Joe Price,European,Accountant III,Gregory Boyd,High,Jade,Private Bank,"280,286.64","42,697.75",1,"4,942.67","153,326.81","611,071.70","503,235.52","197,699.67","21,493.68","1,007,843.80",0,4
PKR84771,Bobby Wood,38,Male,24291,2/2/2014,Nicholas Cunningham,European,Recruiting Manager,Victor Dean,Mid,Jade,Commercial,"291,861.24","56,320.23",1,"2,730.31","479,875.30","2,129,776.63","1,425,441.05","281,734.23","81,122.18","1,724,351.30",0,2
PKR37011,Ashley Robertson,81,Female,28970,10/28/2001,Shawn Cook,African,Staff Accountant III,Victor Rogers,High,Jade,Retail,"156,567.36","42,980.40",1,"5,084.18","157,441.81","1,279,046.54","264,265.81","562,886.19","12,178.65","641,863.13",3,2
PKR90697,Juan Hughes,24,Female,41486,12/30/1999,Bruce Porter,Asian,Sales Representative,Nicholas Ward,Mid,Gold,Private Bank,"118,836.19","21,423.29",2,"4,759.52","1,158,652.64","774,143.81","213,019.44","358,651.99","28,162.15","1,554,596.09",2,2
PKR18049,Walter Mccoy,38,Male,8309,4/26/2010,Anthony Berry,Asian,Staff Accountant III,Kevin Kim,High,Silver,Institutional,"396,733.64","25,861.14",1,"2,649.36","376,264.90","995,012.70","398,005.08","168,867.87","73,637.10","822,363.67",0,3
PKR74615,Kathleen Bryant,69,Female,16121,4/19/1997,Gregory Simmons,European,Staff Accountant IV,Victor Rogers,Low,Jade,Commercial,"236,387.58","46,675.85",2,"1,924.16","687,541.73","243,023.26","246,263.57","80,100.47","10,340.85","852,689.18",1,2
PKR77494,Willie Walker,64,Female,26597,6/19/1994,Stephen Payne,African,Web Designer I,Lawrence Sanchez,High,Jade,Retail,"98,927.54","18,538.30",1,"3,663.88","778,915.68","533,403.62","89,497.25","284,601.26","52,403.51","1,371,205.61",0,1
PKR48525,Eugene Boyd,69,Male,9990,10/5/2010,George Lewis,European,Speech Pathologist,Jeremy Porter,Low,Silver,Institutional,"150,510.55","12,903.66",1,"2,587.65","418,952.72","950,337.24","488,553.65","146,365.32","11,534.76","380,254.50",1,2
PKR16052,Brenda Miller,83,Female,12637,10/15/2018,Douglas Tucker,Asian,Accounting Assistant II,Ernest Knight,High,Silver,Commercial,"32,073.35","2,678.24",1,"2,347.98","50,736.27","147,943.13","132,010.80","50,664.83","6,434.84","245,287.55",2,1
PKR50738,Andrea Mills,35,Female,24240,2/1/1993,Carl Nguyen,European,Business Systems Development Analyst,Carl Anderson,Mid,Jade,Retail,"206,263.62","33,478.56",2,"1,184.32","698,207.72","119,493.39","58,734.04","119,351.62","5,048.38","751,678.76",2,2
PKR85690,Norma Washington,22,Male,36515,12/31/2004,Joshua Ryan,European,Desktop Support Technician,Peter Castillo,Low,Silver,Retail,"488,443.97","38,137.68",1,"5,352.44","414,468.11","82,899.34","88,519.63","58,746.13","15,426.20","834,342.46",2,5
PKR61194,Lawrence Perry,24,Male,18365,8/18/2019,Shawn Wallace,Asian,Desktop Support Technician,Victor Gutierrez,High,Silver,Retail,"99,158.69","44,809.92",1,"2,874.56","645,353.76","617,206.20","344,673.59","420,341.47","15,186.68","1,038,669.51",3,2
PKR63043,Fred Larson,57,Female,14079,4/5/2014,Nicholas Simmons,Australian,Programmer Analyst I,Lawrence Sanchez,High,Jade,Commercial,"73,938.15","3,637.20",1,329.40,"104,627.47","70,248.60","34,655.98","54,878.21","17,682.75","424,743.75",1,1
PKR26448,Raymond Mills,59,Female,37797,12/5/2001,Bruce Porter,Asian,Geologist I,Gregory Boyd,Low,Jade,Private Bank,"307,710.01","38,676.36",1,"2,307.63","46,240.24","281,809.65","388,702.97","60,248.96","30,773.06","474,892.70",1,2
PKR92735,Todd Sims,55,Male,39774,7/17/1999,Ernest Rivera,African,Research Assistant II,Nicholas Ward,High,Gold,Commercial,"92,114.96","18,873.20",1,"3,427.57","217,895.79","294,751.53","210,899.80","51,403.65","19,585.44","322,892.03",2,1
PKR84491,Thomas Robertson,46,Male,17747,12/20/2006,Steve Diaz,European,Clinical Specialist,Victor Gutierrez,High,Silver,Retail,"237,712.32","32,484.00",1,"3,509.73","984,353.58","78,922.90","21,797.75","59,770.95","26,771.85","1,038,710.61",0,2
PKR56629,Sharon Davis,64,Female,42666,7/8/2009,Shawn Long,Australian,Junior Executive,Eugene Cunningham,Mid,Gold,Retail,"102,321.97","8,179.91",1,677.78,"349,666.15","61,904.57","58,884.83","14,615.52","24,266.92","545,803.22",2,1
PKR52032,Judy Williamson,46,Male,12780,7/3/2014,Chris Armstrong,Asian,Office Assistant III,Jeremy Porter,Mid,Jade,Commercial,"124,291.77","14,326.20",1,987.50,"734,431.49","776,427.98","278,717.74","323,312.57","2,728.11",0.00,1,2
PKR18823,Timothy Miller,20,Female,30171,12/5/2000,Anthony Simpson,Australian,Geologist III,Victor Gutierrez,High,Gold,Retail,"31,270.50","10,476.60",2,126.36,"115,777.67","132,877.02","67,741.22","106,041.07","17,613.71","261,669.54",3,1
PKR57208,Rachel Ellis,47,Female,7770,8/20/2001,Douglas Tucker,Asian,Technical Writer,Juan Ramirez,High,Silver,Retail,"312,880.96","9,439.20",1,"4,874.85","110,720.16","481,590.33","298,586.00","161,043.81","39,706.05","256,486.80",3,2
PKR32855,Norma Gibson,41,Male,26316,7/8/2008,Shawn Wallace,European,Account Coordinator,Gregory Boyd,Mid,Gold,Commercial,"106,006.79","7,414.89",3,"3,379.99","584,428.60","223,047.83","166,340.75","141,843.30","23,344.99","1,056,697.98",3,5
PKR24817,Daniel Sims,49,Female,38038,4/30/1993,Paul Larson,Asian,Business Systems Development Analyst,Victor Rogers,Low,Silver,Retail,"130,654.72","12,511.60",1,"2,509.62","253,335.18","522,543.96","378,724.52","60,404.16","30,702.68","343,858.38",2,1
PKR68120,Annie Price,18,Female,36616,2/24/2007,Ernest Rivera,European,Registered Nurse,Daniel Carroll,High,Platinum,Retail,"91,471.63","18,730.14",2,296.53,"367,291.21","620,185.12","304,652.34","234,582.30","33,630.54","927,506.57",1,1
PKR28222,Randy GoPKRalez,40,Female,12842,9/19/1997,Dennis Morris,Asian,Web Designer II,Eugene Cunningham,High,Jade,Retail,"153,744.58","63,394.57",2,"1,911.28","1,224,014.14","1,249,137.19","380,531.86","281,428.13","35,492.20","1,010,845.36",1,3
PKR47326,Julie Wheeler,46,Male,35465,3/21/2010,Anthony Torres,American,Help Desk Operator,Eric Shaw,Mid,Jade,Institutional,"165,751.68","17,657.88",2,609.80,"216,546.57","490,931.68","309,811.25","133,457.15","24,091.79","639,406.54",2,1
PKR45822,Denise Payne,36,Male,35082,11/24/1997,Douglas Tucker,Asian,Engineer IV,Joe Carroll,High,Silver,Retail,"77,596.15","8,059.52",2,"1,557.94","423,372.77","233,951.10","175,463.33","103,246.32","19,501.48","93,263.80",2,1
PKR96083,Jeffrey Parker,69,Female,26223,8/6/1998,Frank Brown,American,Physical Therapy Assistant,Victor Gutierrez,High,Jade,Institutional,"287,617.05","10,560.20",3,"1,942.08","681,068.64","2,609,169.92","1,304,584.96","397,898.41","10,474.24","1,832,951.68",1,2
PKR43081,Carolyn Price,76,Female,25902,9/24/2014,Roger Alexander,Asian,Accountant I,Victor Rogers,High,Platinum,Retail,"118,852.36","22,744.80",2,616.10,"466,450.79","255,292.91","169,205.77","97,011.31","1,990.11","232,157.89",1,1
PKR78182,Jennifer Bennett,79,Male,18106,4/7/2019,Ernest Rivera,American,Developer I,Victor Dean,High,Silver,Retail,"83,994.66","3,466.24",1,600.32,"534,980.48","550,849.92","275,424.96","294,704.71","27,373.44","101,714.56",0,1
PKR98632,John Flores,81,Male,32535,12/25/2015,Shawn Long,American,Desktop Support Technician,Fred Bryant,Low,Silver,Institutional,"440,914.64","51,646.96",1,"2,971.60","1,905,896.14","976,955.69","424,204.44","270,976.66","48,937.01","1,327,138.93",2,5
PKR48103,Douglas Cole,73,Female,35102,11/2/2006,Mark Montgomery,Australian,Marketing Manager,Lawrence Sanchez,High,Gold,Retail,"319,195.38","54,387.26",1,"5,086.30","916,496.12","895,195.27","548,078.74","292,308.66","40,301.01","234,573.15",3,4
PKR52448,Roger Romero,77,Male,6391,9/10/2000,Shawn Cook,Asian,Account Representative I,Victor Gutierrez,Low,Jade,Retail,"206,362.56","23,662.80",1,"5,844.15","232,222.14","1,868,783.85","733,670.69","546,515.45","13,053.15","504,543.33",2,2
PKR38403,Marie Peterson,55,Male,22735,10/31/2008,Anthony Simpson,European,Software Engineer III,Eugene Cunningham,Mid,Jade,Institutional,"46,575.66","20,479.73",3,"1,442.78","584,254.21","241,112.03","313,828.36","49,600.19","28,376.16","182,781.53",0,2
PKR99962,Joan Allen,27,Female,17726,2/5/1993,Bruce Butler,American,Structural Engineer,Jack Phillips,High,Gold,Commercial,"140,412.85","26,154.24",2,"1,234.80","138,065.34","217,030.91","121,537.31","209,796.54","29,360.10","905,987.88",3,2
PKR70182,Aaron Palmer,75,Male,6396,11/14/1998,Jeremy Vasquez,European,Senior Cost Accountant,Sean Vasquez,Mid,Jade,Commercial,"72,997.57","24,904.10",1,"1,489.87","1,026,727.46","1,188,540.59","444,633.89","410,431.28","51,616.96","1,166,700.39",3,2
PKR17319,Norma Little,84,Female,19163,4/26/2015,Stephen Payne,Asian,Environmental Tech,Gregory Boyd,Low,Jade,Retail,"52,989.01","23,002.36",1,"1,714.85","146,524.14","51,426.54","75,366.48","7,181.98","9,821.15","204,751.77",0,1
PKR72327,Fred Schmidt,76,Male,41817,8/22/1999,Ernest Rivera,European,Automation Specialist II,Eric Shaw,High,Silver,Retail,"142,608.78","22,836.57",1,"3,390.08","593,776.90","565,070.60","226,028.24","532,673.22","5,855.09","303,677.52",0,2
PKR59532,Wanda GoPKRales,60,Male,15974,6/20/2005,Paul Holmes,Australian,Developer I,Steve Sanchez,High,Jade,Institutional,"68,511.32","23,184.85",1,"1,042.40","143,116.01","123,081.34","176,789.56","42,295.22","9,790.03","154,055.13",2,2
PKR29309,Joan Duncan,58,Male,29495,3/18/2014,Benjamin Kim,American,Engineer III,Victor Gutierrez,Low,Platinum,Commercial,"17,226.85","2,985.08",1,537.53,"25,730.92","106,528.13","95,314.64","28,706.53","19,890.63","170,637.72",2,1
PKR36108,Irene Hall,54,Female,37296,2/1/2010,Jesse Evans,Asian,Office Assistant III,Nicholas Ward,Mid,Silver,Retail,"332,248.45","42,622.08",2,150.61,"1,242,538.60","450,061.73","164,538.70","223,579.05","64,203.23","502,368.76",3,3
PKR86953,Jason Freeman,21,Male,39566,2/11/2009,Joe Hanson,Asian,Health Coach III,Eric Shaw,High,Silver,Institutional,"192,608.67","8,102.16",2,"2,494.69","1,396,353.87","1,571,606.99","331,510.85","1,021,790.10","45,602.30","1,622,146.94",1,2
PKR86901,Cheryl Allen,57,Female,7237,7/7/2002,Jeremy Vasquez,European,Cost Accountant,Daniel Carroll,High,Jade,Retail,"124,124.85","20,225.70",3,"5,842.40","812,506.97","1,280,099.99","935,029.56","203,034.99","26,555.51","1,014,170.74",2,2
PKR17683,Brandon Martin,27,Female,26279,3/1/2008,Joshua Little,Asian,Web Developer II,Steve Sanchez,Low,Platinum,Commercial,"172,741.13","37,794.12",1,916.59,"1,199,169.58","649,525.87","322,583.32","61,203.65","59,022.71","780,669.88",2,2
PKR56317,Carlos Wilson,73,Male,15951,10/18/1997,Anthony Torres,European,Senior Cost Accountant,Daniel Carroll,Low,Jade,Retail,"311,756.89","49,391.16",2,"10,496.86","762,246.27","1,701,548.22","397,441.92","743,216.39","47,325.09","2,127,257.75",2,3
PKR92195,Ruth Flores,64,Male,33941,6/3/2007,Shawn Cook,European,Budget/Accounting Analyst II,Lawrence Sanchez,Low,Gold,Institutional,"470,606.05","15,300.52",1,"10,768.45","1,555,674.67","286,537.87","139,657.11","120,345.90","18,566.71","878,227.76",1,5
PKR70343,Keith Moreno,62,Female,27085,6/16/1993,Carl Nguyen,European,Social Worker,Gregory Boyd,High,Jade,Institutional,"319,611.23","14,446.80",2,"3,662.45","439,795.30","2,285,481.94","907,214.20","837,428.50","10,146.00","1,105,890.68",0,2
PKR91720,Harry Gibson,49,Female,12021,8/2/2002,Patrick Graham,European,Software Engineer IV,Sean Vasquez,High,Gold,Retail,"513,292.88","71,291.72",2,"5,605.08","1,370,587.81","3,784,994.65","1,676,896.36","848,030.45","73,386.45","1,001,806.58",0,5
PKR45348,Tammy Welch,50,Male,20449,4/10/2010,Mark Montgomery,Asian,Budget/Accounting Analyst IV,Sean Vasquez,High,Gold,Commercial,"86,750.80","31,623.41",1,"2,081.14","291,883.94","490,797.26","341,694.30","218,063.09","13,164.06","883,036.70",3,2
PKR38267,Eugene Henderson,18,Male,16010,12/13/2016,Victor Martinez,Australian,Systems Administrator I,Steve Sanchez,High,Silver,Institutional,"287,119.35","37,321.16",2,268.53,"283,452.09","810,074.57","337,531.07","451,327.26","51,720.85","911,107.09",1,3
